empresa,pais,ventas,beneficios,activos,valor de mercado
CoStar Group,United States,2251.0,367.3,8517.0,30477.0
Allstate,United States,52861.0,-2287.0,90103.0,30420.0
Franco-Nevada,Canada,1252.0,674.0,6741.0,30398.0
Ameriprise Financial,United States,15977.0,2215.0,166640.0,30335.0
Cenovus Energy,Canada,47583.0,4127.2,39901.0,30303.0
CEZ Group,Czech Republic,15159.0,3457.5,48930.0,30290.0
WEC Energy Group,United States,9577.0,1350.9,42796.0,30285.0
Møller-Maersk,Denmark,76610.0,24827.6,85490.0,30172.0
Naturgy Energy Group,Spain,35696.0,1733.0,43106.0,30164.0
Mobileye Global,Israel,1869.0,-82.0,15462.0,30160.0
Verbund,Austria,10873.0,1804.6,21053.0,30132.0
TELUS,Canada,14330.0,1093.6,39888.0,30101.0
Kone,Finland,11462.0,862.0,9115.0,30080.0
DuPont De Nemours,United States,12761.0,5567.0,41208.0,30070.0
LyondellBasell Industries,United Kingdom,47538.0,3034.0,36255.0,30055.0
Barclays,United Kingdom,30935.0,6500.5,1902958.0,30036.0
Coca-Cola Europacific Partners,United Kingdom,18204.0,1580.7,31284.0,29986.0
Galaxy Entertainment,Hong Kong,1073.0,-438.5,10373.0,29974.0
Prudential Financial,United States,62288.0,19.0,709269.0,29948.0
Wolters Kluwer,Netherlands,5731.0,1079.4,10150.0,29770.0
Cellnex Telecom,Spain,3798.0,-306.8,47904.0,29695.0
Aier Eye Hospital Group,China,2468.0,393.0,4127.0,29695.0
HP,United States,58577.0,2604.0,36148.0,29682.0
Titan (India),India,5049.0,404.4,3288.0,29682.0
Saint-Gobain,France,53807.0,3156.1,59101.0,29325.0
Lindt & Sprungli,Switzerland,5204.0,596.5,8745.0,29247.0
Haier Smart Home,China,36128.0,2221.2,34646.0,29131.0
KBC Group,Belgium,18460.0,2954.3,379804.0,29101.0
Nidec,Japan,16550.0,332.1,21584.0,29024.0
BeiGene,Cayman Islands,1557.0,-1923.0,5957.0,29001.0
Zimmer Biomet,United States,7108.0,449.8,21244.0,28970.0
Japan Post Holdings,Japan,83794.0,3607.7,2228089.0,28957.0
CrowdStrike,United States,2241.0,-183.2,5027.0,28893.0
American Water Works,United States,3888.0,832.0,28286.0,28891.0
Oneok,United States,21713.0,2380.1,24464.0,28865.0
Swiss Re ,Switzerland,46294.0,473.7,164169.0,28742.0
Veeva Systems,United States,2155.0,487.7,4804.0,28621.0
Kuaishou Technology,China,13949.0,-2077.2,12847.0,28578.0
Baker Hughes Company,United States,22037.0,-98.0,35042.0,28569.0
Avenue Supermarts,India,5218.0,298.3,2107.0,28546.0
Sun Pharma Industries,India,5393.0,535.7,9152.0,28463.0
Sun Life Financial,Canada,31556.0,2404.3,240677.0,28417.0
Edison International,United States,17218.0,943.0,78854.0,28172.0
Gree Electric Appliances,China,27508.0,3589.9,55969.0,28158.0
Vestas Wind Systems,Denmark,15224.0,-1652.2,21441.0,28150.0
Telkom Indonesia,Indonesia,9834.0,1397.5,18572.0,28149.0
Digital Realty Trust,United States,4903.0,373.3,41953.0,28092.0
Arch Capital Group,Bermuda,10713.0,1996.1,42375.0,27861.0
Bridgestone,Japan,31249.0,1975.6,37605.0,27832.0
Beijing Kingsoft Office Software.,China,589.0,165.4,1772.0,27830.0
Shaanxi Coal Industry,China,23356.0,5300.4,32708.0,27802.0
Walgreens Boots Alliance,United States,133290.0,-3147.0,100479.0,27756.0
Dr. Sulaiman Al-Habib Medical Services Group,Saudi Arabia,2213.0,439.6,3349.0,27718.0
Astellas Pharma,Japan,11206.0,728.4,18458.0,27705.0
Heineken,Netherlands,30183.0,1411.5,57011.0,27578.0
Inner Mongolia Yili ,China,18212.0,1389.6,21429.0,27509.0
Global Payments,United States,9112.0,-144.3,48639.0,27447.0
Sartorius,Germany,4215.0,588.1,7567.0,27357.0
West Pharmaceutical Services,United States,2882.0,552.1,3724.0,27355.0
Saudi Electricity,Saudi Arabia,19196.0,4031.0,129012.0,27287.0
DNB Bank,Norway,12413.0,3501.6,337715.0,27171.0
China Citic Bank,China,55184.0,9327.9,1278629.0,27125.0
Evolution Gaming Group AB,Sweden,1626.0,934.8,5059.0,27033.0
Spotify Technology,Luxembourg,12598.0,-817.0,8180.0,27012.0
Eversource Energy,United States,12614.0,1452.6,54105.0,27001.0
Mitsubishi Electric,Japan,36923.0,1578.5,41945.0,26994.0
Halliburton,United States,21690.0,1960.0,23619.0,26958.0
NASDAQ,United States,6224.0,1144.0,20775.0,26953.0
EnBW-Energie Baden,Germany,58857.0,1826.6,87927.0,26950.0
Adani Enterprises,India,17044.0,307.7,17216.0,26772.0
Corning,United States,13645.0,911.0,28822.0,26762.0
Luxshare Precision Industry,China,32360.0,1367.8,21313.0,26700.0
Wuxi Apptec,China,5844.0,1308.5,9923.0,26571.0
Assa Abloy,Sweden,12181.0,1359.1,14834.0,26533.0
CaixaBank,Spain,15430.0,3424.6,672195.0,26495.0
Bajaj Finserv ,India,10236.0,798.5,49343.0,26473.0
Formosa Petrochemical,Taiwan,27861.0,171.0,13656.0,26457.0
Bank of Ningbo,China,14687.0,3493.7,367557.0,26447.0
Alnylam Pharmaceuticals,United States,1143.0,-1064.9,3392.0,26406.0
Genmab,Denmark,2062.0,780.1,4345.0,26384.0
Daimler Truck Holding,Germany,53542.0,2800.8,68271.0,26349.0
Tractor Supply,United States,14480.0,1084.6,8849.0,26332.0
CK Hutchison,Hong Kong,33522.0,4684.3,147142.0,26209.0
Yum China Holdings,China,9818.0,631.0,11963.0,26184.0
Ansys,United States,2150.0,553.3,6481.0,26144.0
Ulta Beauty,United States,10209.0,1242.4,5995.0,26104.0
Intact Financial,Canada,16215.0,1862.0,43729.0,26066.0
KIA,South Korea,70169.0,4960.7,58293.0,26037.0
Tesco,United Kingdom,79690.0,900.4,55850.0,25938.0
SBA Communications,United States,2689.0,374.0,10542.0,25885.0
Chongqing Zhifei Biological Products,China,5893.0,1115.5,6293.0,25821.0
Constellation Energy,United States,25028.0,-169.0,46158.0,25755.0
Vulcan Materials,United States,7424.0,604.5,14077.0,25740.0
Horizon Therapeutics Public Limited Company,Ireland,3576.0,371.9,8993.0,25693.0
Fujitsu,Japan,27404.0,1587.9,24537.0,25690.0
Delta Electronics,Taiwan,12983.0,1102.2,14012.0,25687.0
Riyad Bank,Saudi Arabia,4944.0,1993.0,380625.0,25678.0
Nu Holdings,Cayman Islands,3734.0,-364.6,29917.0,25634.0
PTT ,Thailand,96005.0,2605.7,98618.0,25602.0
Ashtead Group,United Kingdom,9328.0,1578.6,18049.0,25593.0
Keysight Technologies,United States,5551.0,1155.0,8448.0,25591.0
Sampo,Finland,9450.0,1500.8,42463.0,25582.0
WuXi Biologics,China,2267.0,661.1,7130.0,25575.0
Telefónica,Spain,42032.0,2059.9,117015.0,25475.0
National Bank of Canada,Canada,12282.0,2552.0,313517.0,25448.0
SSE,United Kingdom,13639.0,1311.4,31849.0,25429.0
Sandvik,Sweden,11391.0,1041.2,17412.0,25415.0
Wipro,India,11259.0,1412.3,14307.0,25412.0
National Bank of Kuwait ,Kuwait,5561.0,1643.6,118832.0,25359.0
Straumann Holding,Switzerland,2430.0,455.2,3734.0,25359.0
Goodman Group,Australia,1425.0,1738.8,15737.0,25358.0
Aptiv,Ireland,18129.0,667.0,21716.0,25271.0
AvalonBay Communities,United States,2704.0,1019.8,20175.0,25151.0
NARI Technology Development,China,6847.0,961.6,10764.0,24998.0
Partners Group Holding,Switzerland,2196.0,1052.2,4946.0,24991.0
Legrand,France,8857.0,1114.5,16063.0,24954.0
Tongwei,China,21873.0,4249.3,23652.0,24954.0
EQT AB,Sweden,1568.0,180.6,10248.0,24891.0
Banco do Brasil,Brazil,53976.0,5755.2,380270.0,24848.0
Quanta Services,United States,17537.0,501.6,14039.0,24835.0
Central Japan Railway,Japan,10333.0,1619.1,71489.0,24758.0
Rogers Communications,Canada,11799.0,1359.6,41474.0,24757.0
Banorte,Mexico,16824.0,2256.4,106227.0,24738.0
Poly Developments & Holdings Group,China,40072.0,2703.7,210718.0,24698.0
Renesas Electronics,Japan,11172.0,2228.2,21345.0,24653.0
Oil & Natural Gas,India,86061.0,5376.6,77265.0,24652.0
Martin Marietta Materials,United States,6284.0,966.8,14891.0,24643.0
Grupo Bimbo,Mexico,20739.0,2364.1,18731.0,24617.0
International Flavors & Fragrances,United States,12440.0,-1840.0,35407.0,24601.0
NAURA Technology GroupLtd,China,2374.0,399.3,6527.0,24558.0
Equifax,United States,5061.0,586.9,11584.0,24542.0
Unicharm,Japan,6828.0,514.0,7952.0,24493.0
Datadog,United States,1794.0,-84.0,3140.0,24467.0
DoorDash,United States,7162.0,-1359.0,9646.0,24463.0
Genuine Parts,United States,22566.0,1240.8,16908.0,24412.0
eBay,United States,9659.0,639.0,20004.0,24389.0
Discover Financial Services,United States,16947.0,4100.0,133061.0,24369.0
China Unicom,Hong Kong,52785.0,2519.1,92447.0,24330.0
Canon,Japan,30426.0,1877.2,39513.0,24316.0
Advanced Micro-Fabrication Equipment Inc. China,China,730.0,193.7,2949.0,24278.0
Epiroc,Sweden,5049.0,836.2,6297.0,24277.0
Schindler Holding,Switzerland,11880.0,638.7,12763.0,24247.0
WTW,United Kingdom,8956.0,1090.0,31906.0,24243.0
Emirates NBD,United Arab Emirates,14648.0,4583.2,212982.0,24167.0
T Rowe Price,United States,6163.0,1377.9,12157.0,24135.0
Aena,Spain,4720.0,1176.7,16915.0,24121.0
Kellogg,United States,15696.0,836.0,18630.0,24113.0
Diamondback Energy,United States,9160.0,4281.0,27589.0,24049.0
Align Technology,United States,3705.0,315.1,5901.0,24028.0
Equity Residential,United States,2782.0,918.2,20103.0,24015.0
Gartner,United States,5622.0,931.1,7379.0,23995.0
Ingersoll Rand,United States,6209.0,662.1,14995.0,23945.0
Fubon Financial,Taiwan,9756.0,471.0,349113.0,23908.0
Zhangzhou Pientzehuang Pharmaceutical,China,1298.0,372.3,2193.0,23902.0
McCormick,United States,6394.0,666.2,13205.0,23859.0
Marubeni,Japan,73471.0,4241.0,61619.0,23829.0
Church & Dwight,United States,5508.0,412.7,8267.0,23823.0
Maybank,Malaysia,9899.0,1871.0,215167.0,23771.0
Ameren,United States,8140.0,1086.0,38064.0,23706.0
CGI,Canada,10332.0,1155.2,11898.0,23630.0
SEB AB,Sweden,10839.0,2884.8,366627.0,23629.0
China Resources Beer (Holdings),Hong Kong,5282.0,664.0,8244.0,23626.0
Komatsu,Japan,26248.0,2406.4,36636.0,23623.0
United Rentals,United States,12403.0,2189.0,24629.0,23510.0
Wheaton Precious Metals,Canada,970.0,622.1,6918.0,23490.0
DTE Energy,United States,18238.0,1131.0,42518.0,23365.0
Baxter International,United States,15055.0,-2460.0,28291.0,23294.0
Heico,United States,2339.0,357.8,4805.0,23284.0
H&M - Hennes & Mauritz,Sweden,22235.0,377.3,17209.0,23174.0
CBRE Group,United States,30906.0,1132.0,21030.0,23173.0
Michelin Group,France,30047.0,2101.0,37723.0,23132.0
Sungrow Power Supply  ,China,7016.0,684.1,9338.0,23097.0
Panasonic,Japan,62268.0,1692.2,60681.0,23074.0
Nokia,Finland,26438.0,4489.5,45602.0,23060.0
Li Auto,China,6668.0,-299.2,12448.0,23049.0
SAIC Motor,China,102498.0,1952.2,137973.0,23036.0
State Street,United States,14038.0,2718.0,290816.0,22897.0
Anhui Gujing Distillery,China,2532.0,527.1,5285.0,22887.0
Fortive,United States,5910.0,763.7,15805.0,22882.0
Insulet Corp,United States,1368.0,0.6,2289.0,22863.0
VeriSign,United States,1442.0,695.0,1757.0,22848.0
Sumitomo,Japan,50331.0,4507.2,77254.0,22818.0
FirstEnergy,United States,12701.0,410.0,46479.0,22742.0
Entergy,United States,13764.0,1097.1,58595.0,22701.0
Ferrovial,Spain,7936.0,195.5,28052.0,22679.0
Shenzhen Inovance Technology,China,3337.0,634.4,5838.0,22624.0
NIBE Industrier,Sweden,3960.0,429.9,5182.0,22623.0
China Three Gorges Renewables (Group),China,3602.0,1023.6,39428.0,22575.0
Cathay Financial,Taiwan,8650.0,1253.1,392326.0,22553.0
Hormel Foods,United States,12385.0,978.1,13283.0,22517.0
Tata Motors,India,40504.0,-512.1,38800.0,22490.0
Olympus,Japan,6861.0,1036.2,10554.0,22468.0
CDW,United States,22903.0,1094.4,12768.0,22373.0
arGEN-X,Netherlands,419.0,-703.3,3134.0,22337.0
Teck Resources,Canada,13136.0,2187.2,39722.0,22329.0
Edp-energias De Portugal,Portugal,21886.0,713.2,62772.0,22309.0
Terumo,Japan,6066.0,663.7,11698.0,22244.0
Naver,South Korea,6362.0,588.4,26808.0,22235.0
ZTO Express (Cayman),China,5262.0,1002.4,11296.0,22232.0
Restaurant Brands International,Canada,6644.0,1011.3,22526.0,22188.0
Borouge,United Arab Emirates,3997.0,724.3,9213.0,22181.0
China Tower Corp.,China,13704.0,1305.2,43955.0,22053.0
HubSpot,United States,1837.0,-141.7,2644.0,22050.0
Nippon Paint,Japan,9945.0,632.1,18510.0,22050.0
Carlsberg,Denmark,9926.0,-150.2,16661.0,22048.0
Imperial Brands,United Kingdom,21574.0,2002.4,34558.0,22002.0
Industries Qatar,Qatar,5161.0,2420.5,12358.0,21989.0
East Japan Railway,Japan,17751.0,732.3,70267.0,21960.0
Fortis (Canada),Canada,8712.0,1119.3,47756.0,21928.0
Veolia Environnement,France,45071.0,752.3,78234.0,21896.0
Enphase Energy,United States,2616.0,492.4,3381.0,21879.0
Delta Air Lines,United States,53993.0,1895.0,73134.0,21814.0
BOE Technology Group,China,24023.0,497.3,60011.0,21746.0
Posco,South Korea,63213.0,2432.0,78820.0,21733.0
Weyerhaeuser,United States,8953.0,1260.0,16580.0,21727.0
JSW Steel,India,21098.0,472.4,24152.0,21686.0
Deutsche Bank,Germany,44541.0,5586.7,1419748.0,21650.0
Hartford Financial Services,United States,22879.0,1905.0,67319.0,21633.0
3i Group,United Kingdom,871.0,4559.5,17371.0,21537.0
Essity,Sweden,15858.0,762.5,20806.0,21456.0
Roblox,United States,2225.0,-924.4,5375.0,21440.0
Alexandria Real Estate Equities,United States,2675.0,737.8,36912.0,21391.0
Standard Chartered,United Kingdom,28572.0,2842.6,820678.0,21364.0
CK Asset Holdings,Hong Kong,7285.0,2769.0,65961.0,21311.0
Fujifilm Holdings,Japan,20978.0,1579.4,31441.0,21277.0
PPL,United States,8535.0,725.0,38302.0,21191.0
Cardinal Health,United States,198662.0,463.0,43377.0,21183.0
Tyson Foods,United States,53609.0,2433.0,36678.0,21158.0
Semiconductor Manufacturing International,China,7273.0,1818.0,43808.0,21154.0
ArcelorMittal,Luxembourg,79535.0,9044.1,94547.0,21154.0
Albemarle,United States,8773.0,3675.0,17564.0,21085.0
Invitation Homes,United States,2255.0,356.3,18503.0,21044.0
Take-Two Interactive Software,United States,4834.0,-403.4,16881.0,21002.0
Clorox,United States,7171.0,74.0,5818.0,20967.0
Extra Space Storage,United States,1984.0,852.2,12133.0,20898.0
NTPC,India,21499.0,2189.9,54098.0,20649.0
Hologic,United States,4057.0,753.0,9449.0,20610.0
Rollins,United States,2763.0,380.4,2139.0,20584.0
Power Grid of India,India,5596.0,1939.9,31056.0,20546.0
Trip.com Group,China,2966.0,182.8,27575.0,20517.0
Baoshan Iron & Steel,China,52563.0,1502.3,57273.0,20446.0
SM Investments,Philippines,9620.0,798.6,26917.0,20439.0
Shiseido,Japan,8115.0,260.0,9911.0,20437.0
United Microelectronics,Taiwan,8863.0,2748.6,18052.0,20242.0
Dover,United States,8535.0,1067.8,10805.0,20210.0
Chow Tai Fook Jewellery,Hong Kong,12949.0,826.8,11599.0,20134.0
Nan Ya Plastics,Taiwan,11914.0,1077.0,21647.0,20060.0
NEXON,Japan,2689.0,762.9,7904.0,20007.0
KE Holdings,China,8982.0,-221.4,15730.0,19969.0
Moncler SpA,Italy,2736.0,637.6,4951.0,19947.0
Rentokil Initial,United Kingdom,4574.0,285.8,14341.0,19945.0
M&T Bank,United States,10099.0,2327.1,202956.0,19899.0
Sany Heavy Industry,China,11393.0,611.7,23162.0,19879.0
Techtronic Industries,Hong Kong,13253.0,1077.1,13316.0,19869.0
Garmin,Switzerland,4835.0,964.3,7726.0,19852.0
Labcorp,United States,14755.0,1000.4,20200.0,19812.0
Asahi Group Holdings,Japan,19092.0,1152.3,36609.0,19787.0
Nippon Steel ,Japan,59517.0,4915.8,71850.0,19783.0
China Everbright Bank,China,41476.0,6651.0,974222.0,19727.0
Xylem,United States,5718.0,372.0,7940.0,19682.0
Orix,Japan,20047.0,2373.5,110303.0,19662.0
Siemens Energy,Germany,31640.0,-790.3,51242.0,19636.0
iflytek,China,2639.0,57.3,4615.0,19597.0
Publicis Groupe,France,14920.0,1284.3,38312.0,19531.0
Formosa Plastics,Taiwan,8441.0,1212.3,16634.0,19487.0
Monolithic Power Systems,United States,1867.0,467.9,2227.0,19455.0
Teledyne Technologies,United States,5517.0,754.7,14429.0,19430.0
Sonova Holding,Switzerland,3819.0,684.0,5280.0,19362.0
China National Nuclear Power,China,10377.0,1334.4,69655.0,19357.0
Royal Caribbean Group,United States,10666.0,-1036.7,32870.0,19336.0
SQM,Chile,10795.0,3937.1,10819.0,19315.0
Shanghai International Port,China,4663.0,2228.8,26786.0,19313.0
BT Group,United Kingdom,26662.0,2214.1,59756.0,19307.0
Power Construction Corporation of China,China,83904.0,1705.4,161037.0,19291.0
FirstRand,South Africa,10835.0,2192.1,125947.0,19277.0
Coterra Energy ,United States,9083.0,4134.0,20139.0,19276.0
CenterPoint Energy,United States,9337.0,851.0,37752.0,19259.0
EMS-Chemie Holding,Switzerland,2557.0,557.1,2503.0,19180.0
EXOR,Netherlands,681.0,425.0,12705.0,19158.0
Ventas,United States,4129.0,-47.4,24158.0,19140.0
Ajinomoto,Japan,10050.0,536.8,11855.0,19136.0
Geberit,Switzerland,3551.0,739.5,3706.0,19120.0
CLP Holdings,Hong Kong,12855.0,118.0,30241.0,19107.0
Kyocera,Japan,15280.0,1120.4,30254.0,19101.0
CNH Industrial,United Kingdom,24276.0,2178.0,40566.0,19088.0
Saudi British Bank,Saudi Arabia,3602.0,1301.2,83675.0,19040.0
NVR,United States,10137.0,1643.8,6076.0,19017.0
Swedbank,Sweden,8775.0,2388.4,292813.0,19000.0
Eve Energy,China,5928.0,602.0,12565.0,18954.0
Kao ,Japan,11793.0,654.1,13084.0,18925.0
Kakao,South Korea,5494.0,104.5,18160.0,18894.0
Associated British Foods,United Kingdom,22630.0,910.1,23152.0,18882.0
Otsuka Holding,Japan,13214.0,1018.9,23515.0,18866.0
Repsol ,Spain,76117.0,4129.7,65313.0,18837.0
China Railway Group,China,171531.0,4367.1,232032.0,18818.0
TCL Zhonghuan Renewable Energy Technology,China,10356.0,1132.0,18070.0,18817.0
Ecopetrol,Colombia,33666.0,7846.0,62446.0,18759.0
Snam,Italy,3674.0,705.2,34654.0,18724.0
Prada,Italy,4407.0,486.3,7874.0,18700.0
Advanced Info Service,Thailand,5289.0,741.6,9745.0,18698.0
CRRC,China,32341.0,1742.6,65250.0,18688.0
Li Ning,China,3833.0,606.2,4840.0,18670.0
Ryanair Holdings,Ireland,10619.0,1437.8,16821.0,18661.0
China Minsheng Bank,China,45006.0,4699.1,1043726.0,18634.0
Kerry Group,Ireland,9219.0,637.3,13109.0,18621.0
Philips,Netherlands,18736.0,-1690.0,33045.0,18618.0
J.B. Hunt Transport Services,United States,14555.0,923.8,7790.0,18565.0
Raymond James Financial,United States,12592.0,1673.0,79180.0,18563.0
Rongsheng Petrochemical,China,39860.0,-181.4,52812.0,18556.0
ASM International,Netherlands,2708.0,652.0,4498.0,18551.0
Brown & Brown,United States,3785.0,674.8,13400.0,18525.0
Darden Restaurants,United States,10322.0,948.5,10075.0,18513.0
Cosco Shipping,China,58337.0,16423.5,73619.0,18500.0
First Quantum Minerals,Canada,7016.0,712.6,24495.0,18448.0
Ball,United States,15045.0,450.0,20109.0,18433.0
Mahindra & Mahindra,India,14605.0,1256.8,23615.0,18432.0
China Vanke,China,75645.0,3331.0,253659.0,18404.0
Mitsui Fudosan,Japan,17185.0,1525.6,67009.0,18358.0
Kubota,Japan,20367.0,1187.4,35858.0,18323.0
Hewlett Packard Enterprise,United States,28971.0,856.0,55591.0,18285.0
Fairfax Financial,Canada,28323.0,1245.2,79009.0,18278.0
Antofagasta,United Kingdom,5900.0,1582.4,18238.0,18278.0
Wilmar International,Singapore,73405.0,2403.0,60402.0,18272.0
Toyota Industries,Japan,24941.0,1423.1,58766.0,18229.0
Wens Foodstuff Group,China,12979.0,919.4,14192.0,18196.0
Howmet Aerospace,United States,5942.0,486.0,10174.0,18185.0
George Weston,Canada,43821.0,1399.5,36133.0,18171.0
Swiss Life Holding,Switzerland,21316.0,1517.2,234898.0,18156.0
Joint Stock Commercial Bank for Foreign Trade of Vietnam,Vietnam,4399.0,1147.0,69125.0,18131.0
Ericsson,Sweden,26850.0,1664.7,33334.0,18115.0
CMS Energy,United States,8506.0,688.0,31386.0,18077.0
Adani Ports & Special Economic Zone,India,2350.0,647.3,12274.0,18068.0
JA Solar Technology,China,11791.0,1074.2,10781.0,18049.0
Markel,United States,12721.0,307.9,40195.0,18046.0
Conagra Brands,United States,12214.0,805.0,22454.0,18037.0
Broadridge Financial,United States,5958.0,554.5,8432.0,18036.0
Dai-ichi Life Insurance,Japan,57610.0,1983.7,480840.0,18029.0
Dollarama,Canada,3862.0,612.9,4012.0,18014.0
Expeditors International,United States,15000.0,1237.3,5333.0,17979.0
Newcrest Mining,Australia,4599.0,856.9,17315.0,17918.0
Omnicom Group,United States,14322.0,1370.2,25238.0,17906.0
Coal India,India,16890.0,3729.6,23988.0,17881.0
Westinghouse Air Brake Technologies,United States,8629.0,653.0,18669.0,17838.0
Pembina Pipeline,Canada,8919.0,2282.1,23230.0,17802.0
Mid-america Apartment Communities,United States,2073.0,662.1,11352.0,17778.0
Power Corp of Canada,Canada,55775.0,1509.4,522995.0,17756.0
Live Nation Entertainment,United States,18006.0,176.5,18870.0,17738.0
MS&AD Insurance,Japan,37893.0,1111.0,189303.0,17724.0
UPM-Kymmene,Finland,12480.0,1630.7,21789.0,17704.0
Southwest Airlines,United States,24826.0,658.0,35546.0,17650.0
Hydro One,Canada,5976.0,806.5,23216.0,17638.0
Henderson Land,Hong Kong,3248.0,1179.9,67879.0,17613.0
Jinko Solar,China,10519.0,319.9,15630.0,17608.0
Terna,Italy,2928.0,904.0,24394.0,17598.0
PKN Orlen,Poland,62443.0,7943.5,62182.0,17596.0
Public Bank,Malaysia,4571.0,1390.4,111978.0,17543.0
Waters,United States,2972.0,707.8,3281.0,17517.0
Molina Healthcare,United States,32353.0,855.0,13371.0,17463.0
Aeon,Japan,67947.0,159.4,90603.0,17430.0
Arca Continental,Mexico,10801.0,820.7,13844.0,17420.0
